dteday,time_period,temp,atemp,hum,windspeed,casual,registered,cnt,season,mnth,weekday,weathersit,yr,holiday,workingday
2011-07-14,2,0.752,0.66062,0.33799999999999997,0.2597,44.8,161.6,206.4,3,7,4,1,0,0,1
2011-07-14,3,0.72,0.647725,0.4,0.194025,80.0,400.25,480.25,3,7,4,1,0,0,1
2011-07-14,4,0.6425000000000001,0.6193124999999999,0.5862499999999999,0.23506249999999998,18.625,63.125,81.75,3,7,4,1,0,0,1
2011-07-15,1,0.6457142857142857,0.6147285714285714,0.6357142857142858,0.15564285714285714,35.57142857142857,187.85714285714286,223.42857142857142,3,7,5,1,0,0,1
2011-07-15,2,0.708,0.65454,0.49800000000000005,0.18804,84.2,185.4,269.6,3,7,5,1,0,0,1
2011-07-15,3,0.715,0.6515249999999999,0.4575,0.23135,103.0,352.0,455.0,3,7,5,1,0,0,1
2011-07-15,4,0.625,0.600375,0.6775,0.1791125,29.5,71.25,100.75,3,7,5,1,0,0,1
2011-07-16,1,0.66,0.6169,0.6428571428571429,0.17058571428571428,61.142857142857146,105.42857142857143,166.57142857142858,3,7,6,1,0,0,0
2011-07-16,2,0.756,0.6787799999999999,0.446,0.29852,199.4,249.8,449.2,3,7,6,1,0,0,0
2011-07-16,3,0.745,0.678025,0.47250000000000003,0.23135,172.75,228.5,401.25,3,7,6,1,0,0,0
2011-07-16,4,0.6375,0.61175,0.6775,0.17351250000000001,37.75,75.5,113.25,3,7,6,1,0,0,0
2011-07-17,1,0.6857142857142857,0.6407142857142857,0.6471428571428571,0.21537142857142857,61.0,93.28571428571429,154.28571428571428,3,7,0,1,0,0,0
2011-07-17,2,0.796,0.7303,0.484,0.30746,160.6,232.0,392.6,3,7,0,1,0,0,0
2011-07-17,3,0.78,0.7197,0.52,0.305975,127.5,222.5,350.0,3,7,0,1,0,0,0
2011-07-17,4,0.67,0.6325875,0.68375,0.20149999999999998,33.25,74.125,107.375,3,7,0,1,0,0,0
2011-07-18,1,0.7085714285714285,0.6601857142857143,0.6985714285714285,0.16205714285714287,25.571428571428573,148.71428571428572,174.28571428571428,3,7,1,1,0,0,1
2011-07-18,2,0.8240000000000001,0.7909,0.554,0.27762000000000003,39.2,137.6,176.8,3,7,1,1,0,0,1
2011-07-18,3,0.81,0.76515,0.53,0.2836,76.5,379.5,456.0,3,7,1,1,0,0,1
2011-07-18,4,0.7,0.657225,0.73125,0.1903,20.0,46.25,66.25,3,7,1,1,0,0,1
2011-07-19,1,0.7657142857142857,0.7381142857142857,0.6657142857142857,0.11941428571428572,21.0,171.42857142857142,192.42857142857142,3,7,2,2,0,0,1
2011-07-19,2,0.868,0.82728,0.49000000000000005,0.17612,41.8,140.6,182.4,3,7,2,1,0,0,1
2011-07-19,3,0.775,0.768925,0.7025,0.104475,62.5,364.5,427.0,3,7,2,1,0,0,1
2011-07-19,4,0.73,0.695075,0.7112499999999999,0.125,18.25,53.5,71.75,3,7,2,1,0,0,1
2011-07-20,1,0.7285714285714285,0.6948285714285714,0.7614285714285715,0.07038571428571429,22.571428571428573,169.0,191.57142857142858,3,7,3,1,0,0,1
2011-07-20,2,0.844,0.8181800000000001,0.548,0.11642000000000001,32.2,121.4,153.6,3,7,3,1,0,0,1
2011-07-20,3,0.825,0.8371000000000001,0.65,0.2015,55.5,355.25,410.75,3,7,3,1,0,0,1
2011-07-20,4,0.7275,0.7026625,0.7875,0.10635,12.875,59.625,72.5,3,7,3,1,0,0,1
2011-07-21,1,0.7742857142857142,0.7835428571428571,0.7714285714285715,0.18337142857142855,20.857142857142858,146.85714285714286,167.71428571428572,3,7,4,2,0,0,1
2011-07-21,2,0.8960000000000001,0.90602,0.526,0.30448,36.6,108.8,145.4,3,7,4,1,0,0,1
2011-07-21,3,0.88,0.905275,0.5825,0.2724,42.0,287.25,329.25,3,7,4,1,0,0,1
2011-07-21,4,0.7675,0.7746124999999999,0.7787499999999999,0.1791125,16.875,53.875,70.75,3,7,4,2,0,0,1
2011-07-22,1,0.8285714285714285,0.8311428571428571,0.6414285714285715,0.10664285714285714,21.571428571428573,138.57142857142858,160.14285714285714,3,7,5,1,0,0,1
2011-07-22,2,0.9359999999999999,0.9514800000000001,0.47400000000000003,0.24478,26.0,104.8,130.8,3,7,5,1,0,0,1
2011-07-22,3,0.87,0.8182,0.4525,0.0933,38.75,224.25,263.0,3,7,5,1,0,0,1
2011-07-22,4,0.8,0.7916625,0.6575,0.10635,15.75,54.25,70.0,3,7,5,1,0,0,1
2011-07-23,1,0.8285714285714285,0.7684,0.48857142857142855,0.1727,27.285714285714285,77.28571428571429,104.57142857142857,3,7,6,1,0,0,0
2011-07-23,2,0.932,0.8787800000000001,0.386,0.0806,76.2,154.2,230.4,3,7,6,1,0,0,0
2011-07-23,3,0.875,0.8409,0.49,0.17909999999999998,64.75,124.0,188.75,3,7,6,1,0,0,0
2011-07-23,4,0.8025,0.7708250000000001,0.58625,0.102625,19.5,61.25,80.75,3,7,6,1,0,0,0
2011-07-24,1,0.8171428571428571,0.7878857142857143,0.5757142857142857,0.2239,31.285714285714285,81.85714285714286,113.14285714285714,3,7,0,1,0,0,0
2011-07-24,2,0.884,0.83636,0.45199999999999996,0.23582,76.8,176.8,253.6,3,7,0,1,0,0,0
2011-07-24,3,0.87,0.8106,0.4425,0.149275,66.0,165.75,231.75,3,7,0,1,0,0,0
2011-07-24,4,0.7875000000000001,0.7670625,0.645,0.089575,22.875,54.5,77.375,3,7,0,1,0,0,0
2011-07-25,1,0.7714285714285715,0.7597142857142857,0.7228571428571428,0.05331428571428571,18.285714285714285,141.85714285714286,160.14285714285714,3,7,1,2,0,0,1
2011-07-25,2,0.74,0.71516,0.76,0.22686,22.4,86.6,109.0,3,7,1,2,0,0,1
2011-07-25,3,0.73,0.7007749999999999,0.73,0.078375,56.25,370.25,426.5,3,7,1,1,0,0,1
2011-07-25,4,0.7275,0.7007625,0.79875,0.0448,12.875,45.625,58.5,3,7,1,1,0,0,1
2011-07-26,1,0.74,0.6688285714285714,0.5628571428571428,0.1769857142857143,26.142857142857142,167.42857142857142,193.57142857142858,3,7,2,1,0,0,1
2011-07-26,2,0.8560000000000001,0.74244,0.308,0.23882000000000003,40.8,137.8,178.6,3,7,2,1,0,0,1
2011-07-26,3,0.83,0.742425,0.41000000000000003,0.324625,64.0,378.75,442.75,3,7,2,1,0,0,1
2011-07-26,4,0.7175,0.6704749999999999,0.7325,0.1343375,13.375,58.0,71.375,3,7,2,1,0,0,1
2011-07-27,1,0.7428571428571429,0.6688428571428571,0.4242857142857143,0.18122857142857143,23.857142857142858,174.28571428571428,198.14285714285714,3,7,3,1,0,0,1
2011-07-27,2,0.844,0.7272799999999999,0.278,0.25672,32.6,144.2,176.8,3,7,3,1,0,0,1
2011-07-27,3,0.8049999999999999,0.70075,0.32,0.16047499999999998,75.25,370.25,445.5,3,7,3,1,0,0,1
2011-07-27,4,0.745,0.6818375,0.50375,0.151125,15.5,59.875,75.375,3,7,3,1,0,0,1
2011-07-28,1,0.7542857142857143,0.7142857142857143,0.63,0.1833857142857143,24.714285714285715,173.0,197.71428571428572,3,7,4,1,0,0,1
2011-07-28,2,0.852,0.8030200000000001,0.492,0.22386,30.4,145.2,175.6,3,7,4,1,0,0,1
2011-07-28,3,0.825,0.8030250000000001,0.5775,0.20147500000000002,44.5,341.25,385.75,3,7,4,1,0,0,1
2011-07-28,4,0.7324999999999999,0.6913,0.6025,0.134325,12.875,60.25,73.125,3,7,4,1,0,0,1
2011-07-29,1,0.8028571428571428,0.7770428571428571,0.6471428571428571,0.1322,25.0,146.57142857142858,171.57142857142858,3,7,5,1,0,0,1
2011-07-29,2,0.9559999999999998,0.85754,0.304,0.22986,38.2,130.0,168.2,3,7,5,1,0,0,1
2011-07-29,3,0.91,0.8409,0.375,0.2948,42.75,264.75,307.5,3,7,5,1,0,0,1
2011-07-29,4,0.76,0.721575,0.6837500000000001,0.115675,16.625,55.125,71.75,3,7,5,1,0,0,1
2011-07-30,1,0.78,0.7251,0.5542857142857143,0.25585714285714284,39.857142857142854,95.14285714285714,135.0,3,7,6,1,0,0,0
2011-07-30,2,0.884,0.77274,0.296,0.10447999999999999,117.4,194.2,311.6,3,7,6,1,0,0,0
2011-07-30,3,0.835,0.73485,0.3325,0.164175,90.0,175.75,265.75,3,7,6,1,0,0,0
2011-07-30,4,0.76,0.7007625,0.56125,0.13435,41.625,72.0,113.625,3,7,6,1,0,0,0
2011-07-31,1,0.78,0.7121142857142857,0.5214285714285715,0.09808571428571429,48.57142857142857,82.85714285714286,131.42857142857142,3,7,0,1,0,0,0
2011-07-31,2,0.908,0.7727,0.21600000000000003,0.21492,125.0,186.4,311.4,3,7,0,1,0,0,0
2011-07-31,3,0.845,0.76895,0.4175,0.27615,90.5,202.75,293.25,3,7,0,1,0,0,0
2011-07-31,4,0.745,0.6988749999999999,0.6425,0.1362125,24.625,56.875,81.5,3,7,0,1,0,0,0
2011-08-01,1,0.7742857142857142,0.6991428571428572,0.5428571428571428,0.10235714285714285,24.428571428571427,143.0,167.42857142857142,3,8,1,1,0,0,1
2011-08-01,2,0.9040000000000001,0.8,0.294,0.14923999999999998,42.8,117.4,160.2,3,8,1,1,0,0,1
2011-08-01,3,0.75,0.6818249999999999,0.5025,0.23507499999999998,62.25,381.5,443.75,3,8,1,1,0,0,1
2011-08-01,4,0.6975,0.6572125,0.7424999999999999,0.169775,11.875,52.875,64.75,3,8,1,1,0,0,1
2011-08-02,1,0.7485714285714286,0.6796714285714286,0.5371428571428571,0.26012857142857143,25.857142857142858,172.57142857142858,198.42857142857142,3,8,2,1,0,0,1
2011-08-02,2,0.884,0.76058,0.27,0.27166,49.2,143.0,192.2,3,8,2,1,0,0,1
2011-08-02,3,0.86,0.765175,0.35750000000000004,0.201475,63.25,400.25,463.5,3,8,2,2,0,0,1
2011-08-02,4,0.7125,0.66855,0.65625,0.1194125,15.125,65.0,80.125,3,8,2,1,0,0,1
2011-08-03,1,0.74,0.6796571428571428,0.5628571428571428,0.19404285714285716,17.142857142857142,158.14285714285714,175.28571428571428,3,8,3,2,0,0,1
2011-08-03,2,0.732,0.6848599999999999,0.658,0.14328,30.2,113.8,144.0,3,8,3,2,0,0,1
2011-08-03,3,0.7,0.6667,0.8275,0.026125,38.5,292.75,331.25,3,8,3,3,0,0,1
2011-08-03,4,0.74,0.6837249999999999,0.655,0.13435,5.25,32.5,37.75,3,8,3,2,0,0,1
2011-08-04,1,0.7028571428571428,0.6601999999999999,0.7999999999999999,0.258,19.428571428571427,158.57142857142858,178.0,3,8,4,2,0,0,1
2011-08-04,2,0.776,0.7303,0.584,0.19404,57.8,148.6,206.4,3,8,4,1,0,0,1
2011-08-04,3,0.715,0.6780499999999999,0.71,0.276125,71.25,361.25,432.5,3,8,4,1,0,0,1
2011-08-04,4,0.6725,0.6212249999999999,0.8525,0.1063625,11.125,59.875,71.0,3,8,4,2,0,0,1
2011-08-05,1,0.6942857142857143,0.6406999999999999,0.6628571428571429,0.15351428571428571,29.428571428571427,167.28571428571428,196.71428571428572,3,8,5,1,0,0,1
2011-08-05,2,0.776,0.71212,0.52,0.2537,60.8,180.2,241.0,3,8,5,1,0,0,1
2011-08-05,3,0.75,0.6894,0.535,0.25744999999999996,87.25,332.5,419.75,3,8,5,1,0,0,1
2011-08-05,4,0.665,0.6193124999999999,0.72,0.132475,20.5,55.125,75.625,3,8,5,1,0,0,1
2011-08-06,1,0.7000000000000001,0.6515428571428571,0.78,0.17912857142857144,48.142857142857146,104.85714285714286,153.0,3,8,6,1,0,0,0
2011-08-06,2,0.8,0.7636200000000001,0.596,0.24478,153.4,228.2,381.6,3,8,6,1,0,0,0
2011-08-06,3,0.725,0.70455,0.8025,0.287325,64.25,102.75,167.0,3,8,6,3,0,0,0
2011-08-06,4,0.675,0.628825,0.80875,0.23136250000000003,20.0,60.875,80.875,3,8,6,2,0,0,0
2011-08-07,1,0.7428571428571429,0.7251142857142857,0.7785714285714286,0.14071428571428574,45.857142857142854,77.71428571428571,123.57142857142857,3,8,0,1,0,0,0
2011-08-07,2,0.82,0.7788,0.558,0.27759999999999996,120.2,186.8,307.0,3,8,0,1,0,0,0
2011-08-07,3,0.725,0.70455,0.7775,0.257475,63.75,144.75,208.5,3,8,0,1,0,0,0
2011-08-07,4,0.7024999999999999,0.672375,0.84,0.1791,15.125,53.75,68.875,3,8,0,1,0,0,0
2011-08-08,1,0.7485714285714286,0.6948,0.5985714285714286,0.30492857142857144,35.0,138.14285714285714,173.14285714285714,3,8,1,1,0,0,1
2011-08-08,2,0.836,0.75758,0.426,0.28656,47.2,131.0,178.2,3,8,1,1,0,0,1
2011-08-08,3,0.83,0.757575,0.445,0.10075,66.5,373.0,439.5,3,8,1,1,0,0,1
2011-08-08,4,0.7025,0.649625,0.76375,0.08023749999999999,12.375,45.75,58.125,3,8,1,1,0,0,1
2011-08-09,1,0.7514285714285714,0.7142857142857143,0.6414285714285715,0.11088571428571428,33.0,157.57142857142858,190.57142857142858,3,8,2,1,0,0,1
2011-08-09,2,0.8480000000000001,0.7818200000000001,0.454,0.24478,55.2,136.2,191.4,3,8,2,1,0,0,1
2011-08-09,3,0.8,0.746225,0.505,0.16417500000000002,69.75,375.25,445.0,3,8,2,1,0,0,1
2011-08-09,4,0.7375,0.6856125,0.61375,0.1212625,15.125,51.25,66.375,3,8,2,1,0,0,1
2011-08-10,1,0.7371428571428572,0.6731714285714284,0.5185714285714286,0.1727285714285714,27.428571428571427,157.85714285714286,185.28571428571428,3,8,3,1,0,0,1
2011-08-10,2,0.8400000000000001,0.7333399999999999,0.332,0.30748000000000003,61.2,155.8,217.0,3,8,3,1,0,0,1
2011-08-10,3,0.8049999999999999,0.6969749999999999,0.2775,0.24625,69.75,397.25,467.0,3,8,3,1,0,0,1
2011-08-10,4,0.7275,0.6591,0.47250000000000003,0.1343375,13.375,52.875,66.25,3,8,3,1,0,0,1
2011-08-11,1,0.6914285714285714,0.6363714285714286,0.48,0.19828571428571426,25.285714285714285,166.71428571428572,192.0,3,8,4,1,0,0,1
2011-08-11,2,0.788,0.6879,0.294,0.19402,49.8,160.0,209.8,3,8,4,1,0,0,1
2011-08-11,3,0.76,0.67045,0.32499999999999996,0.1679,68.5,384.5,453.0,3,8,4,1,0,0,1
2011-08-11,4,0.675,0.632575,0.505,0.115675,14.0,59.375,73.375,3,8,4,1,0,0,1
2011-08-12,1,0.6799999999999999,0.6385285714285713,0.40714285714285714,0.12792857142857142,24.285714285714285,159.0,183.28571428571428,3,8,5,1,0,0,1
2011-08-12,2,0.8,0.6969799999999999,0.284,0.08956,61.4,187.4,248.8,3,8,5,1,0,0,1
2011-08-12,3,0.76,0.678025,0.375,0.186575,90.0,323.25,413.25,3,8,5,1,0,0,1
2011-08-12,4,0.65,0.6287874999999999,0.52375,0.1156625,26.75,63.875,90.625,3,8,5,1,0,0,1
2011-08-13,1,0.6857142857142857,0.6493714285714285,0.7185714285714286,0.16205714285714287,47.57142857142857,93.0,140.57142857142858,3,8,6,2,0,0,0
2011-08-13,2,0.704,0.66062,0.772,0.27762000000000003,129.4,165.0,294.4,3,8,6,2,0,0,0
2011-08-13,3,0.6950000000000001,0.659125,0.775,0.246275,91.25,154.0,245.25,3,8,6,2,0,0,0
2011-08-13,4,0.67,0.626925,0.69,0.1959125,19.875,69.25,89.125,3,8,6,2,0,0,0
2011-08-14,1,0.6657142857142857,0.6039,0.8757142857142857,0.20682857142857142,28.857142857142858,51.857142857142854,80.71428571428571,3,8,0,2,0,0,0
2011-08-14,2,0.728,0.69094,0.71,0.20596,122.4,207.8,330.2,3,8,0,1,0,0,0
2011-08-14,3,0.73,0.6931999999999999,0.715,0.17165,100.0,182.0,282.0,3,8,0,1,0,0,0
2011-08-14,4,0.6275,0.5663125,0.885,0.272375,15.5,44.0,59.5,3,8,0,3,0,0,0
2011-08-15,1,0.64,0.5909285714285714,0.7871428571428571,0.2707857142857143,27.428571428571427,149.14285714285714,176.57142857142858,3,8,1,1,0,0,1
2011-08-15,2,0.748,0.6878599999999999,0.55,0.25674,55.6,141.8,197.4,3,8,1,1,0,0,1
2011-08-15,3,0.7,0.647725,0.6375,0.152975,57.0,366.75,423.75,3,8,1,1,0,0,1
2011-08-15,4,0.62,0.5776625,0.7849999999999999,0.152975,9.625,42.875,52.5,3,8,1,1,0,0,1
2011-08-16,1,0.6714285714285715,0.6277142857142858,0.6328571428571428,0.31558571428571425,20.285714285714285,179.0,199.28571428571428,3,8,2,1,0,0,1
2011-08-16,2,0.776,0.69392,0.446,0.31344,48.6,151.0,199.6,3,8,2,1,0,0,1
2011-08-16,3,0.75,0.67425,0.47250000000000003,0.186575,58.25,398.25,456.5,3,8,2,1,0,0,1
2011-08-16,4,0.655,0.6174375,0.66625,0.1436625,12.875,50.375,63.25,3,8,2,1,0,0,1
2011-08-17,1,0.7000000000000001,0.6450285714285714,0.5771428571428572,0.07678571428571428,18.428571428571427,179.14285714285714,197.57142857142858,3,8,3,1,0,0,1
2011-08-17,2,0.808,0.7272799999999999,0.41200000000000003,0.2,44.4,158.8,203.2,3,8,3,1,0,0,1
2011-08-17,3,0.765,0.70455,0.5425,0.23879999999999998,54.75,379.0,433.75,3,8,3,1,0,0,1
2011-08-17,4,0.67,0.6287874999999999,0.6925,0.1194125,12.25,57.75,70.0,3,8,3,1,0,0,1
2011-08-18,1,0.6857142857142857,0.6406857142857143,0.7114285714285715,0.2686428571428571,25.0,168.71428571428572,193.71428571428572,3,8,4,1,0,0,1
2011-08-18,2,0.804,0.7394000000000001,0.484,0.33732,47.8,144.4,192.2,3,8,4,1,0,0,1
2011-08-18,3,0.72,0.659125,0.6675,0.1903,35.5,211.75,247.25,3,8,4,1,0,0,1
2011-08-18,4,0.6725,0.6344875,0.705,0.1585875,10.375,52.0,62.375,3,8,4,1,0,0,1
2011-08-19,1,0.6771428571428572,0.6255571428571428,0.75,0.05758571428571429,25.428571428571427,163.0,188.42857142857142,3,8,5,1,0,0,1
2011-08-19,2,0.776,0.7212,0.554,0.11642000000000001,65.4,179.2,244.6,3,8,5,1,0,0,1
2011-08-19,3,0.69,0.647725,0.6799999999999999,0.4515,54.5,239.25,293.75,3,8,5,1,0,0,1
2011-08-19,4,0.6325000000000001,0.5776875,0.8262499999999999,0.069025,9.25,45.25,54.5,3,8,5,1,0,0,1
2011-08-20,1,0.66,0.6168857142857143,0.7185714285714285,0.034114285714285715,45.857142857142854,103.14285714285714,149.0,3,8,6,1,0,0,0
2011-08-20,2,0.78,0.7151599999999999,0.502,0.17012,157.4,227.6,385.0,3,8,6,1,0,0,0
2011-08-20,3,0.76,0.704525,0.5775,0.21639999999999998,134.0,195.0,329.0,3,8,6,1,0,0,0
2011-08-20,4,0.6475,0.6079749999999999,0.79125,0.069025,33.75,79.625,113.375,3,8,6,1,0,0,0
2011-08-21,1,0.7085714285714285,0.6688428571428571,0.7871428571428571,0.2665285714285714,50.714285714285715,86.85714285714286,137.57142857142858,3,8,0,1,0,0,0
2011-08-21,2,0.748,0.72122,0.72,0.30748000000000003,84.2,164.8,249.0,3,8,0,1,0,0,0
2011-08-21,3,0.715,0.6856249999999999,0.7675000000000001,0.22385,77.25,183.75,261.0,3,8,0,1,0,0,0
2011-08-21,4,0.6875,0.6477625,0.7875,0.20895,20.5,57.125,77.625,3,8,0,1,0,0,0
2011-08-22,1,0.6771428571428572,0.6320285714285714,0.5485714285714286,0.31131428571428577,22.285714285714285,150.14285714285714,172.42857142857142,3,8,1,1,0,0,1
2011-08-22,2,0.74,0.6515,0.30999999999999994,0.3851,65.4,165.8,231.2,3,8,1,1,0,0,1
2011-08-22,3,0.705,0.64015,0.2975,0.276125,60.25,410.75,471.0,3,8,1,1,0,0,1
2011-08-22,4,0.6675,0.634475,0.5875,0.1791,13.625,50.25,63.875,3,8,1,1,0,0,1
2011-08-23,1,0.6228571428571429,0.5952571428571429,0.4714285714285714,0.09807142857142857,30.0,192.42857142857142,222.42857142857142,3,8,2,1,0,0,1
2011-08-23,2,0.716,0.64848,0.32999999999999996,0.12838,118.0,315.4,433.4,3,8,2,1,0,0,1
2011-08-23,3,0.685,0.63635,0.4275,0.223875,88.75,315.75,404.5,3,8,2,1,0,0,1
2011-08-23,4,0.5875,0.573875,0.53375,0.1623,15.75,53.375,69.125,3,8,2,1,0,0,1
2011-08-24,1,0.6285714285714287,0.5995857142857143,0.6571428571428571,0.1663142857142857,28.428571428571427,179.42857142857142,207.85714285714286,3,8,3,1,0,0,1
2011-08-24,2,0.756,0.68484,0.502,0.40598,61.0,169.0,230.0,3,8,3,1,0,0,1
2011-08-24,3,0.74,0.6818249999999999,0.55,0.313425,80.75,409.75,490.5,3,8,3,1,0,0,1
2011-08-24,4,0.6275,0.5985,0.65125,0.20335,15.25,55.125,70.375,3,8,3,1,0,0,1
2011-08-25,1,0.6942857142857143,0.6515428571428571,0.7628571428571428,0.28145714285714285,19.857142857142858,177.28571428571428,197.14285714285714,3,8,4,2,0,0,1
2011-08-25,2,0.716,0.6879,0.772,0.0209,17.4,71.4,88.8,3,8,4,1,0,0,1
2011-08-25,3,0.685,0.6553,0.81,0.205225,30.75,273.5,304.25,3,8,4,1,0,0,1
2011-08-25,4,0.655,0.609875,0.76,0.27055,10.75,51.875,62.625,3,8,4,1,0,0,1
2011-08-26,1,0.6771428571428572,0.6255571428571428,0.777142857142857,0.02772857142857143,23.428571428571427,172.0,195.42857142857142,3,8,5,1,0,0,1
2011-08-26,2,0.784,0.7515,0.61,0.10149999999999999,60.0,198.2,258.2,3,8,5,2,0,0,1
2011-08-26,3,0.73,0.70455,0.765,0.145525,47.5,305.25,352.75,3,8,5,1,0,0,1
2011-08-26,4,0.6525,0.609875,0.84,0.091425,14.25,59.625,73.875,3,8,5,1,0,0,1
2011-08-27,1,0.6942857142857142,0.6558714285714285,0.84,0.3582,16.285714285714285,67.0,83.28571428571429,3,8,6,2,0,0,0
2011-08-27,2,0.648,0.58792,0.866,0.50148,7.4,31.8,39.2,3,8,6,3,0,0,0
2011-08-27,3,0.64,0.5758,0.89,0.8358,2.0,14.0,16.0,3,8,6,3,0,0,0
2011-08-27,4,0.7,0.6667,0.8400000000000001,0.18209999999999998,14.6,49.4,64.0,3,8,6,1,0,0,0
2011-08-28,1,0.6599999999999999,0.61516,0.718,0.43879999999999997,19.0,69.2,88.2,3,8,0,1,0,0,0
2011-08-28,2,0.772,0.69092,0.43600000000000005,0.3821,145.0,283.8,428.8,3,8,0,1,0,0,0
2011-08-28,3,0.735,0.6666749999999999,0.4375,0.18284999999999998,123.5,226.75,350.25,3,8,0,1,0,0,0
2011-08-28,4,0.64,0.6060666666666666,0.6766666666666666,0.11443333333333333,33.666666666666664,82.33333333333333,116.0,3,8,0,1,0,0,0
2011-08-29,1,0.6114285714285714,0.5930714285714285,0.5857142857142856,0.19828571428571426,19.428571428571427,158.85714285714286,178.28571428571428,3,8,1,1,0,0,1
2011-08-29,2,0.7,0.63942,0.418,0.09852000000000001,52.6,169.2,221.8,3,8,1,1,0,0,1
2011-08-29,3,0.665,0.625,0.485,0.223875,56.75,388.75,445.5,3,8,1,1,0,0,1
2011-08-29,4,0.605,0.5928,0.6475,0.1324625,12.875,49.0,61.875,3,8,1,1,0,0,1
2011-08-30,1,0.6171428571428572,0.5822571428571429,0.5728571428571428,0.15778571428571428,26.285714285714285,191.85714285714286,218.14285714285714,3,8,2,1,0,0,1
2011-08-30,2,0.736,0.6515,0.354,0.13136,51.6,190.0,241.6,3,8,2,1,0,0,1
2011-08-30,3,0.685,0.632575,0.4675,0.11195000000000001,57.25,430.25,487.5,3,8,2,1,0,0,1
2011-08-30,4,0.5750000000000001,0.5511625,0.68875,0.0988875,13.0,51.875,64.875,3,8,2,1,0,0,1
2011-08-31,1,0.6228571428571429,0.5866142857142858,0.6614285714285714,0.05971428571428571,19.0,193.28571428571428,212.28571428571428,3,8,3,1,0,0,1
2011-08-31,2,0.74,0.6575799999999999,0.404,0.12833999999999998,47.0,184.6,231.6,3,8,3,1,0,0,1
2011-08-31,3,0.73,0.674225,0.5,0.18655,59.0,418.0,477.0,3,8,3,1,0,0,1
2011-08-31,4,0.5975,0.571975,0.7125,0.0242625,10.5,52.75,63.25,3,8,3,1,0,0,1
2011-09-01,1,0.6314285714285715,0.5974285714285713,0.6900000000000001,0.08528571428571428,23.857142857142858,191.14285714285714,215.0,3,9,4,1,0,0,1
2011-09-01,2,0.724,0.6667,0.51,0.16118,52.4,173.2,225.6,3,9,4,1,0,0,1
2011-09-01,3,0.7,0.6515249999999999,0.5675,0.21642499999999998,60.5,410.0,470.5,3,9,4,1,0,0,1
2011-09-01,4,0.61,0.5795625,0.7112499999999999,0.1418125,14.0,61.0,75.0,3,9,4,1,0,0,1
2011-09-02,1,0.62,0.5822571428571429,0.7999999999999999,0.13432857142857144,20.857142857142858,173.85714285714286,194.71428571428572,3,9,5,2,0,0,1
2011-09-02,2,0.688,0.64242,0.634,0.17014,76.0,233.8,309.8,3,9,5,2,0,0,1
2011-09-02,3,0.665,0.6250249999999999,0.6799999999999999,0.12312500000000001,58.25,265.0,323.25,3,9,5,1,0,0,1
2011-09-02,4,0.625,0.5909249999999999,0.745,0.13435,14.5,50.75,65.25,3,9,5,2,0,0,1
2011-09-03,1,0.64,0.6082285714285715,0.6957142857142857,0.21534285714285714,39.285714285714285,77.14285714285714,116.42857142857143,3,9,6,1,0,0,0
2011-09-03,2,0.712,0.6696799999999999,0.6639999999999999,0.19404,165.4,185.0,350.4,3,9,6,1,0,0,0
2011-09-03,3,0.71,0.67425,0.7324999999999999,0.17165,144.0,162.0,306.0,3,9,6,1,0,0,0
2011-09-03,4,0.6475,0.6117625,0.76,0.16044999999999998,32.125,54.5,86.625,3,9,6,1,0,0,0
2011-09-04,1,0.6714285714285715,0.6190857142857142,0.7785714285714286,0.16844285714285714,63.285714285714285,69.85714285714286,133.14285714285714,3,9,0,1,0,0,0
2011-09-04,2,0.78,0.75152,0.638,0.25674,215.6,176.8,392.4,3,9,0,1,0,0,0
2011-09-04,3,0.75,0.71215,0.6799999999999999,0.2276,168.25,154.0,322.25,3,9,0,1,0,0,0
2011-09-04,4,0.6775,0.6288125,0.80625,0.19775,40.875,53.75,94.625,3,9,0,1,0,0,0
2011-09-05,1,0.6742857142857143,0.6320428571428571,0.74,0.1641857142857143,47.857142857142854,75.42857142857143,123.28571428571429,3,9,1,2,0,1,0
2011-09-05,2,0.712,0.66972,0.736,0.21194000000000002,128.6,198.6,327.2,3,9,1,2,0,1,0
2011-09-05,3,0.66,0.5909,0.915,0.138075,36.5,87.0,123.5,3,9,1,3,0,1,0
2011-09-05,4,0.655,0.609875,0.80625,0.292925,14.0,30.75,44.75,3,9,1,2,0,1,0
2011-09-06,1,0.54,0.5152,0.8414285714285714,0.37101428571428574,9.571428571428571,134.57142857142858,144.14285714285714,3,9,2,3,0,0,1
2011-09-06,2,0.54,0.5152,0.8939999999999999,0.34928,10.6,52.4,63.0,3,9,2,3,0,0,1
2011-09-06,3,0.54,0.5152,0.88,0.37315,15.5,261.5,277.0,3,9,2,2,0,0,1
2011-09-06,4,0.54,0.5152,0.9314285714285714,0.2963714285714286,3.142857142857143,36.57142857142857,39.714285714285715,3,9,2,3,0,0,1
2011-09-07,1,0.5971428571428571,0.5389999999999999,0.9142857142857144,0.09808571428571429,4.571428571428571,105.57142857142857,110.14285714285714,3,9,3,3,0,0,1
2011-09-07,2,0.604,0.5424599999999999,0.916,0.0209,2.8,49.2,52.0,3,9,3,3,0,0,1
2011-09-07,3,0.64,0.5758,0.89,0.0224,14.0,197.0,211.0,3,9,3,3,0,0,1
2011-09-07,4,0.5775,0.534125,0.93375,0.180975,2.0,13.125,15.125,3,9,3,3,0,0,1
